engine_id,cycle,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,RUL
53,42,519.3821,655.4674,1625.9829,1418.2753,14.5299,21.6868,567.063,2421.9361,9168.0839,1.2999,48.5976,532.314,2440.3809,8321.2628,8.6945,0.0299,399.5112,2386.1112,100.0164,39.9039,23.6311,132
53,43,521.3332,651.2203,1619.851,1435.8413,14.5076,21.5662,562.4929,2432.9761,9257.6896,1.3078,48.4218,538.0527,2435.8486,8330.1007,8.5743,0.0299,397.7854,2383.213,99.7295,39.8004,23.7853,131
53,44,513.0538,651.8828,1627.8592,1430.8162,14.6857,21.5782,559.6899,2427.0594,9260.5026,1.295,48.4925,533.1053,2439.4552,8289.6192,8.6045,0.03,395.9455,2376.0366,100.3184,39.7628,23.8459,130
53,45,518.5921,655.2145,1615.9737,1431.3966,14.5769,21.7075,563.4079,2451.7724,9262.828,1.3035,48.5417,532.0001,2436.4731,8320.0727,8.6031,0.03,398.7188,2402.9742,99.298,39.7204,23.9185,129
53,46,518.516,654.5692,1636.0513,1433.5523,14.6381,21.438,563.614,2444.5398,9174.4264,1.2932,48.1174,532.037,2450.1539,8282.8516,8.5645,0.0299,399.8569,2374.4204,99.7184,39.9948,23.7739,128
53,47,521.0233,657.428,1618.2714,1437.631,14.548,21.6191,566.6566,2437.3925,9203.1744,1.2939,48.4531,532.5645,2446.9275,8326.6445,8.5401,0.0301,401.3824,2400.9827,98.9777,40.0606,24.0466,127
53,48,518.186,660.6002,1627.097,1424.6888,14.6512,21.6258,567.9666,2460.8061,9210.6079,1.3056,48.8842,531.7982,2442.9185,8344.1368,8.5381,0.0299,400.8585,2394.1575,100.3889,39.8934,24.1108,126
53,49,521.391,653.8234,1625.4093,1432.6873,14.7382,21.7735,563.2731,2459.2871,9242.7562,1.2975,48.4964,534.148,2432.1544,8327.6236,8.6124,0.0299,403.5183,2379.8601,100.4096,40.4122,23.8121,125
53,50,522.3642,657.4551,1631.9716,1433.2384,14.4965,21.4964,564.1836,2430.3587,9307.9855,1.302,48.474,533.6552,2463.9605,8414.4819,8.6242,0.0299,400.0449,2388.5127,100.2649,40.1132,24.1832,124
53,51,524.4349,653.0506,1630.3445,1432.9562,14.6648,21.5987,571.6563,2466.7494,9226.6381,1.2992,48.4933,532.6428,2446.3376,8286.3921,8.6299,0.0299,404.3099,2400.5394,100.2385,39.9297,23.9592,123
53,52,520.6755,658.9544,1634.9442,1432.1993,14.6891,21.8057,570.2775,2448.5504,9267.5238,1.2967,48.7625,529.5129,2445.3893,8339.8569,8.5964,0.0299,401.4644,2385.1654,100.0473,39.7636,23.9303,122
53,53,521.3465,657.5462,1635.0618,1435.1153,14.7275,21.7187,565.0796,2449.4322,9240.4563,1.2988,48.6501,534.3343,2456.5082,8275.384,8.6604,0.0298,402.1194,2402.8832,100.006,39.9014,23.9252,121
53,54,519.8933,659.3541,1626.9245,1426.0513,14.5428,21.5564,568.0499,2444.1459,9271.7453,1.2873,48.4618,534.2795,2450.2362,8312.9269,8.6888,0.0301,401.3589,2388.6601,100.3984,39.8205,24.0351,120
53,55,521.6683,659.0774,1631.3346,1440.798,14.6292,21.3914,569.7243,2448.4046,9301.2709,1.3028,48.6867,533.3003,2454.9217,8281.0555,8.6566,0.0299,400.377,2378.8863,100.5588,39.8819,24.0933,119
53,56,520.5797,658.1158,1637.1296,1424.5495,14.572,21.6423,574.3699,2462.482,9291.9993,1.296,48.5846,535.1334,2451.8463,8282.729,8.5924,0.0301,402.8322,2394.0359,101.0902,40.1462,24.1191,118
53,57,519.343,656.8884,1634.5033,1430.8781,14.496,21.5486,567.5674,2451.8152,9299.9398,1.2906,49.0736,534.238,2456.0135,8365.3276,8.6485,0.0299,402.8144,2391.7837,99.9584,40.2129,24.1898,117
53,58,516.9564,661.374,1622.9091,1443.7457,14.6956,21.5479,571.6062,2450.443,9261.4798,1.2984,49.0053,536.2163,2452.5272,8448.8101,8.6883,0.03,401.6971,2380.8179,99.2338,39.7584,24.0362,116
53,59,519.1158,661.2401,1619.6691,1438.6837,14.5714,21.7123,572.0948,2446.5167,9308.3258,1.3008,48.7016,536.8987,2447.0887,8379.051,8.6504,0.0301,400.7993,2385.3924,100.3879,39.8433,24.1011,115
53,60,521.3857,662.4258,1635.5803,1430.9462,14.5921,21.6475,569.1986,2443.2418,9309.3304,1.3074,48.4519,536.9255,2459.574,8311.9477,8.604,0.0303,403.3807,2390.0518,100.3798,40.415,24.1525,114
53,61,516.7838,661.1982,1639.3887,1436.1086,14.709,21.7312,569.0757,2461.7502,9332.7393,1.2931,48.7138,536.1243,2449.9597,8397.8968,8.6726,0.0301,403.1119,2397.4902,99.9403,39.983,24.1818,113
53,62,518.5505,656.6361,1628.2146,1445.7496,14.5754,21.6547,569.1714,2459.7365,9276.6976,1.296,48.5732,537.2709,2467.3725,8423.6192,8.6261,0.0297,402.9987,2380.0825,99.9631,40.215,24.0104,112
53,63,522.0354,660.3828,1629.6144,1449.3299,14.6245,21.5689,571.8624,2455.983,9333.3686,1.2951,48.9615,532.8537,2448.6745,8383.9696,8.714,0.03,403.7897,2389.0284,99.5205,40.2521,24.1449,111
53,64,521.1923,661.6941,1621.8818,1444.1607,14.5202,21.7328,566.347,2449.6253,9277.7515,1.2947,48.8021,536.9619,2465.2367,8322.4246,8.6783,0.03,404.4162,2391.5199,99.5219,40.1613,24.1196,110
53,65,519.0888,657.0253,1640.0613,1443.5666,14.5604,21.6069,568.7227,2455.8233,9316.0404,1.2944,48.5879,537.8066,2456.7521,8438.3868,8.6439,0.0299,401.5875,2389.5243,99.6812,40.1998,24.3491,109
53,66,519.8053,662.8158,1630.0131,1451.2159,14.5114,21.6915,571.182,2457.4747,9278.1553,1.2961,48.9248,542.2518,2468.009,8379.053,8.6958,0.0299,403.2086,2390.8964,99.8606,40.4517,24.0737,108
53,67,519.8626,664.3519,1637.0482,1446.8712,14.7847,21.4992,573.7619,2466.8819,9343.5479,1.2939,49.1832,536.8803,2465.3574,8389.5889,8.6982,0.03,401.4756,2402.0493,100.1348,40.2316,24.1408,107
53,68,511.9461,660.6773,1637.2019,1451.6898,14.6838,21.4441,568.2035,2485.3607,9245.9921,1.3036,49.1018,537.8715,2454.9957,8369.2213,8.6995,0.0301,403.9275,2378.1441,99.9623,40.1675,23.9673,106
53,69,517.3145,663.4631,1636.7953,1437.8696,14.6575,21.5277,572.0016,2465.3491,9328.9177,1.2916,48.7768,537.4016,2456.0712,8505.2125,8.6175,0.03,408.5338,2393.3554,99.4915,40.09,24.2864,105
53,70,521.3352,665.7585,1634.5587,1423.7923,14.677,21.6569,573.248,2468.724,9370.6531,1.3046,48.9751,536.1857,2478.9548,8419.5615,8.6271,0.0297,404.6832,2370.2899,99.6182,40.2225,24.2195,104
53,71,519.8969,665.5865,1625.8667,1447.1307,14.7109,21.677,572.5703,2476.9484,9415.9338,1.3051,48.7804,538.2562,2468.517,8423.7032,8.7123,0.0299,402.6772,2403.4075,99.7233,40.2492,24.0525,103
53,72,520.8028,661.5104,1648.274,1445.0032,14.6424,21.4526,574.9285,2456.8949,9389.4783,1.3081,48.6951,539.0463,2467.682,8377.0859,8.7125,0.0299,406.173,2387.3879,100.1963,40.3478,24.0562,102
53,73,520.7295,662.6092,1642.5371,1441.8354,14.5654,21.549,572.7936,2469.0838,9319.6579,1.3115,49.1715,543.0598,2470.5262,8394.3478,8.73,0.0302,404.3895,2384.9933,100.2642,40.2844,24.1191,101
53,74,519.6335,660.054,1636.0932,1444.537,14.6776,21.5632,574.1594,2462.7039,9386.0512,1.3006,48.8866,539.078,2463.0375,8409.1814,8.6718,0.0302,405.2239,2401.8658,99.3328,40.2353,24.3284,100
53,75,518.8441,665.9713,1652.1571,1452.8,14.5775,21.6035,573.635,2461.3826,9380.0477,1.306,48.9184,538.0377,2484.0532,8473.9697,8.6549,0.0301,404.2559,2385.6082,99.9022,40.4314,24.3091,99
53,76,516.1582,666.7173,1637.0481,1449.6983,14.6513,21.5647,572.1513,2480.1983,9423.4164,1.296,48.8536,542.4697,2480.1608,8425.6017,8.7866,0.0298,405.6027,2386.6475,99.7482,40.6277,24.1556,98
53,77,520.3633,665.1886,1641.4419,1456.5721,14.7421,21.6411,569.9151,2467.7276,9392.6499,1.2979,48.9957,542.6641,2470.4434,8398.6541,8.6386,0.0299,404.1355,2404.1536,99.7409,40.4132,24.2508,97
53,78,517.6055,660.3113,1640.9697,1453.2086,14.6198,21.7019,579.176,2469.8889,9416.8535,1.3054,49.3067,536.7341,2462.4473,8474.246,8.7345,0.0299,403.9315,2383.2284,99.3983,40.489,24.2089,96
53,79,517.2996,665.2711,1646.7068,1460.4349,14.7481,21.519,579.5235,2482.9576,9353.2675,1.3033,49.4134,539.9262,2468.0661,8402.5125,8.6759,0.0301,405.2181,2381.2583,99.9338,40.531,24.4019,95
53,80,518.7326,667.687,1656.1475,1453.5131,14.7148,21.587,575.9763,2450.9887,9320.5966,1.2933,49.4056,542.2881,2485.9848,8451.028,8.7565,0.0299,407.3376,2375.7818,100.3612,40.4344,24.2734,94
53,81,520.2901,665.0355,1653.8228,1453.8647,14.5835,21.5246,574.2976,2479.3867,9375.1481,1.3045,49.407,540.0051,2478.6327,8409.5748,8.7207,0.0299,409.1298,2375.9601,100.3362,40.6302,24.3119,93
53,82,519.011,664.8853,1642.5268,1455.3924,14.681,21.5853,575.7524,2468.0072,9283.2349,1.3011,49.2852,546.2078,2482.5757,8439.4757,8.7834,0.0299,407.0009,2384.1023,99.2491,40.6092,24.3276,92
53,83,516.4483,664.3513,1653.7072,1461.0955,14.6399,21.6687,574.3209,2469.9526,9394.6433,1.3026,49.3746,545.2507,2470.3051,8448.4003,8.7695,0.0298,403.7289,2381.1314,101.0997,40.1974,24.3836,91
53,84,518.8033,668.5323,1641.322,1464.4743,14.6924,21.7514,577.8559,2496.8969,9406.2386,1.2988,49.1176,544.0353,2473.1776,8505.9129,8.7404,0.0298,404.0485,2389.5857,99.858,40.7707,24.4657,90
53,85,519.7385,670.5807,1654.4911,1454.274,14.6413,21.7285,576.6667,2491.0649,9383.7947,1.299,49.118,541.2053,2468.4872,8471.1483,8.7175,0.03,405.4895,2397.1471,99.6445,40.8361,24.3698,89
53,86,515.9538,667.2194,1651.7112,1460.085,14.6375,21.5834,573.9743,2464.9773,9394.1595,1.3017,49.1748,541.9521,2495.2674,8507.0168,8.6656,0.0302,409.6696,2371.9906,100.6704,40.6553,24.3069,88
53,87,518.9293,670.7587,1657.7314,1443.9099,14.703,21.6778,580.4639,2465.9449,9397.9016,1.3002,49.4352,543.9198,2492.5667,8473.5275,8.7711,0.0299,406.3656,2382.1604,100.0309,40.8507,24.4321,87
53,88,521.0728,672.6149,1663.0153,1457.5874,14.636,21.6232,575.6761,2496.1731,9390.6209,1.2959,49.4642,538.4722,2477.959,8415.1465,8.7549,0.0303,407.0898,2377.2587,100.516,40.8066,24.3506,86
53,89,517.3747,663.2381,1645.0245,1445.8974,14.6283,21.5293,577.4943,2489.4018,9399.9387,1.3149,49.5643,541.3919,2467.9845,8465.368,8.7728,0.03,409.3891,2384.1313,100.061,40.9864,24.4552,85
53,90,518.9614,667.8305,1665.1275,1462.1385,14.6981,21.5936,578.2559,2496.2546,9448.0538,1.2954,49.56,542.3285,2476.753,8461.4108,8.8171,0.0298,407.0769,2397.4031,99.7723,40.2796,24.5002,84
53,91,520.8243,667.676,1647.0104,1452.5308,14.4932,21.4778,574.4177,2482.0018,9417.4228,1.3004,49.7487,542.5839,2498.059,8511.7582,8.763,0.0302,408.6851,2370.9845,100.1445,40.6881,24.38,83
53,92,517.1095,671.0906,1645.5522,1456.6167,14.6293,21.6457,581.3023,2494.7027,9436.3128,1.3052,48.8922,542.5379,2488.1356,8529.094,8.7147,0.03,411.6809,2381.3827,100.1736,40.7888,24.3452,82
53,93,516.5546,672.6947,1656.8074,1453.2624,14.7279,21.5582,579.0771,2485.2686,9451.9175,1.3015,49.5091,540.8689,2505.6234,8471.7721,8.7668,0.0299,407.6925,2394.6429,99.6885,40.6823,24.1593,81
53,94,520.2019,671.6286,1670.7017,1470.1354,14.5761,21.6889,576.6766,2480.5278,9460.3881,1.3005,49.4972,544.3071,2491.0044,8389.7315,8.7616,0.0301,410.3368,2379.8267,99.9384,40.5375,24.4314,80
53,95,515.1359,673.0357,1649.0586,1462.9161,14.6001,21.6138,580.8112,2492.7871,9466.8206,1.3047,49.568,543.9684,2503.466,8466.477,8.6941,0.0298,410.2911,2382.7766,99.8908,40.8607,24.4619,79
53,96,518.8099,667.9709,1663.0384,1457.0373,14.5651,21.6327,574.5606,2505.0689,9458.3886,1.299,49.8579,547.4465,2518.5407,8478.805,8.78,0.0299,408.9883,2395.8362,99.3954,40.9877,24.5496,78
53,97,515.8106,665.0517,1663.7885,1457.4004,14.6288,21.593,579.4319,2500.2273,9427.0002,1.3031,49.5427,545.3068,2499.3808,8556.2841,8.8294,0.03,408.0611,2394.5031,99.8194,40.9386,24.3808,77
53,98,517.9316,674.6691,1671.8113,1454.2994,14.6682,21.5734,577.0596,2481.0936,9509.3963,1.303,49.326,546.3382,2490.6343,8481.9485,8.7519,0.0302,407.4819,2384.9918,99.9296,40.7744,24.6496,76
53,99,520.6699,667.0932,1660.4326,1460.2561,14.6622,21.379,581.5511,2518.1777,9474.2326,1.2944,50.0245,547.7633,2498.1324,8498.0753,8.8101,0.0302,410.1075,2387.7695,99.8355,40.5909,24.4945,75
53,100,520.2915,671.9412,1669.8602,1464.759,14.6226,21.4831,576.4217,2509.2837,9527.2361,1.3084,49.709,542.2258,2503.486,8552.0292,8.8097,0.03,410.559,2377.6396,100.6445,40.8684,24.568,74
53,101,516.6271,672.6108,1678.5166,1465.7067,14.6709,21.6775,579.1439,2486.3241,9565.9157,1.2955,49.7565,546.6337,2500.4544,8535.8526,8.7343,0.03,413.3516,2383.0565,100.0879,40.6314,24.5702,73
53,102,517.2712,667.8777,1666.7381,1451.9237,14.6513,21.598,579.9291,2497.9188,9573.8116,1.3009,49.768,549.2173,2478.0834,8506.7865,8.8063,0.0301,412.1078,2402.0439,99.9836,40.9983,24.5539,72
53,103,521.4527,672.0746,1648.7947,1479.4618,14.7085,21.4988,576.0231,2511.4065,9502.4333,1.3001,49.6597,545.1248,2478.4864,8524.7118,8.8007,0.0301,411.5812,2380.5402,99.6287,41.1227,24.4622,71
53,104,516.3261,671.9489,1668.8926,1468.5882,14.4728,21.7685,579.2994,2493.2428,9476.8653,1.2901,49.9796,546.6824,2496.817,8530.4763,8.7588,0.0299,410.7176,2390.5015,99.2141,41.1598,24.5648,70
53,105,516.9065,674.7139,1671.1308,1463.3216,14.626,21.6968,582.023,2493.8022,9529.2536,1.2928,49.4534,545.9576,2499.1847,8564.5946,8.8503,0.0299,409.4786,2380.5162,99.1712,40.9606,24.4287,69
53,106,521.4751,670.5974,1667.7435,1482.1312,14.5921,21.5308,582.3871,2514.2786,9490.2889,1.2944,50.0229,547.3618,2492.6436,8502.9506,8.7953,0.03,412.225,2391.6533,100.8593,40.984,24.6246,68
53,107,517.6905,673.4129,1667.0075,1467.7376,14.6886,21.8583,582.3232,2495.671,9557.6632,1.2977,49.5314,545.109,2497.4892,8552.8952,8.8649,0.0302,409.8091,2382.8709,99.8825,40.9624,24.7409,67
53,108,520.0063,673.9113,1657.9297,1478.2981,14.5845,21.644,582.0156,2504.9406,9415.3148,1.3033,49.6253,548.3889,2485.2813,8536.383,8.8169,0.0299,410.7227,2394.0271,99.9623,40.8935,24.5333,66
53,109,516.4646,671.0003,1673.1686,1474.5972,14.6433,21.6707,584.4779,2510.8013,9451.4602,1.2902,50.2662,546.9159,2501.5101,8498.8204,8.7468,0.0301,411.4129,2389.7764,100.4855,41.0621,24.6314,65
53,110,520.3918,670.394,1672.4494,1471.7174,14.6221,21.5543,582.701,2497.0356,9452.4397,1.3073,49.8,550.9131,2505.6222,8522.1251,8.8975,0.0301,412.8686,2389.3501,100.931,41.2405,24.4693,64
53,111,521.6083,675.6312,1676.9867,1478.118,14.588,21.4434,585.3145,2515.7552,9508.4933,1.2909,50.198,553.087,2502.5621,8547.1176,8.8472,0.0298,411.9752,2408.8105,100.0757,40.7527,24.7364,63
53,112,518.5848,673.8371,1668.3424,1483.4582,14.6517,21.7002,585.3452,2521.7075,9506.7686,1.2979,50.0815,550.5658,2504.9598,8590.8286,8.8487,0.0302,413.5968,2394.1151,99.8716,41.031,24.7169,62
53,113,517.2755,675.6211,1670.5585,1465.8599,14.5866,21.6453,579.7859,2510.4538,9526.6848,1.3,50.1711,546.4371,2513.8616,8579.7302,8.8421,0.0301,407.8646,2366.8358,100.7261,40.9519,24.5997,61
53,114,522.9732,674.9534,1678.4815,1476.9108,14.5747,21.6602,581.4868,2536.0768,9529.1443,1.2964,50.1652,549.9955,2498.0907,8581.9817,8.8159,0.0301,410.2722,2378.8482,99.3209,41.2779,24.621,60
53,115,521.0096,675.0569,1673.3235,1473.8869,14.5418,21.5842,584.0636,2516.7389,9513.599,1.2961,50.3465,548.3132,2507.8694,8549.6238,8.8685,0.03,412.6379,2382.3239,99.8959,41.1446,24.7063,59
53,116,517.8769,679.9893,1669.4186,1469.2358,14.6782,21.7097,586.6334,2512.6422,9434.7455,1.2993,49.9004,548.3796,2509.4842,8588.8053,8.8631,0.03,412.8363,2392.4273,100.5137,41.4027,24.5951,58
53,117,521.3138,675.9588,1693.235,1468.4309,14.7604,21.5834,582.6635,2514.9289,9534.6935,1.3049,50.0132,549.2838,2531.3753,8582.3132,8.8954,0.03,415.2377,2387.5359,100.3065,41.2152,24.8189,57
53,118,519.2793,675.676,1671.8742,1468.48,14.7527,21.6056,588.8005,2507.5469,9511.0765,1.2986,50.0986,552.3324,2522.46,8554.1468,8.8997,0.0298,412.7323,2387.5764,100.5095,40.9026,24.6267,56
53,119,521.5935,681.5487,1679.8567,1474.3006,14.5747,21.6477,589.5831,2517.1396,9600.1051,1.2967,50.17,550.4351,2527.4244,8578.0731,8.8998,0.0298,416.9366,2406.2176,100.193,41.1997,24.6128,55
53,120,518.5701,676.3666,1673.4615,1484.325,14.567,21.6042,577.47,2540.5324,9555.1427,1.3022,50.4132,548.9129,2495.1383,8545.7936,8.8621,0.03,413.7729,2392.0961,100.0226,41.153,24.7807,54
53,121,519.956,675.055,1680.4122,1471.5394,14.5027,21.768,587.8751,2510.7476,9562.9432,1.3049,49.7115,548.2973,2521.0803,8618.753,8.8195,0.0303,413.9427,2397.4224,99.4542,41.3618,24.4502,53
53,122,515.0131,678.4946,1678.9414,1477.0169,14.5629,21.5801,587.271,2515.5076,9470.0027,1.2976,49.6456,548.902,2513.9365,8603.0467,8.9233,0.0299,412.1503,2379.8651,100.0363,41.4201,24.8821,52
53,123,521.4167,679.8368,1675.163,1483.0794,14.6691,21.6203,583.9626,2520.3546,9573.6175,1.2824,50.0533,549.5182,2534.5842,8649.1136,8.8974,0.0301,411.3405,2375.268,100.2449,40.9285,24.8106,51
53,124,519.0051,676.4721,1684.0089,1484.1823,14.5916,21.6694,585.6065,2523.0291,9559.4282,1.2926,50.4752,551.2285,2524.831,8620.7531,8.8685,0.0301,413.4499,2375.3682,99.9567,41.3859,24.6241,50
53,125,517.5901,676.6655,1687.1267,1484.263,14.589,21.6458,586.3949,2517.6256,9561.6325,1.2918,50.0699,553.5595,2519.2782,8555.722,8.8955,0.03,415.9596,2391.6651,100.4184,41.4904,24.7315,49
53,126,520.9676,676.8365,1686.1935,1480.8012,14.61,21.7157,586.6016,2512.3365,9580.2172,1.3031,50.161,556.7847,2548.5914,8635.4592,8.935,0.0299,412.9777,2387.9993,100.3633,41.5167,24.8062,48
53,127,519.2959,680.168,1682.1817,1481.4141,14.5555,21.5563,585.4523,2531.6383,9567.889,1.3034,50.7038,554.4379,2526.7472,8614.525,8.9264,0.0301,412.6274,2383.7758,99.6287,41.3856,24.629,47
53,128,518.6711,676.1458,1669.1431,1479.7663,14.6298,21.5134,588.2794,2532.482,9559.5892,1.3079,49.6827,552.1506,2541.0007,8598.4736,8.8758,0.0302,414.5951,2384.2289,100.6244,41.5488,24.7415,46
53,129,514.3207,676.7214,1678.2414,1489.5774,14.6399,21.7103,591.9224,2518.5261,9600.2148,1.2983,50.206,551.2936,2548.4521,8633.4104,8.9874,0.03,411.7689,2382.5022,100.187,41.3668,24.8601,45
53,130,517.8389,684.511,1695.359,1495.0379,14.5953,21.6004,585.3211,2545.3164,9592.0075,1.3012,50.5314,553.2542,2527.4815,8603.6288,8.9937,0.0299,417.3803,2380.7446,100.2361,41.0233,24.8954,44
53,131,514.2858,680.5287,1687.3395,1481.4627,14.6402,21.6036,585.5116,2550.7785,9524.575,1.3087,49.9963,554.9498,2520.8915,8610.7795,8.87,0.0299,412.8977,2394.6899,99.4396,41.4352,24.8705,43
53,132,519.4555,685.6513,1691.8519,1481.6664,14.5527,21.4958,589.3803,2550.5254,9630.6059,1.3095,50.3812,551.156,2543.9931,8591.2511,8.8878,0.0299,418.9836,2368.2409,100.6408,41.4572,24.9951,42
53,133,518.1175,676.5936,1685.7718,1479.9478,14.6668,21.6133,584.0371,2518.1756,9586.526,1.2956,50.5789,553.9182,2524.8319,8687.9503,8.9173,0.0297,417.1329,2376.3219,99.664,41.7928,24.9252,41
53,134,517.2089,678.4101,1692.4975,1494.0851,14.595,21.7202,590.9919,2536.0696,9599.1047,1.3075,50.3288,554.0626,2539.9455,8598.1248,8.9289,0.0299,413.3833,2387.1492,100.4402,41.3817,24.8281,40
53,135,515.9915,678.5157,1698.788,1490.8692,14.5886,21.6134,592.3581,2561.6376,9597.0131,1.308,50.0571,556.9579,2540.9654,8625.4822,8.8797,0.0302,413.7928,2384.7724,100.2025,41.2968,24.8267,39
53,136,515.4919,683.2382,1693.479,1479.1108,14.5783,21.5255,590.725,2526.6485,9606.5316,1.2911,50.7855,552.5372,2520.6455,8631.6723,8.9148,0.03,412.6963,2397.0814,99.6861,41.194,24.7968,38
53,137,518.0054,683.7142,1686.9224,1488.4377,14.6647,21.5873,591.6478,2537.2204,9595.1698,1.3068,50.758,550.0967,2548.9882,8674.3919,8.946,0.0298,415.8588,2399.6724,99.9067,41.6053,24.9759,37
53,138,517.5284,681.8042,1693.9076,1489.6101,14.6941,21.65,585.28,2533.562,9643.1222,1.3015,50.2969,555.4032,2531.7077,8641.9089,8.979,0.0299,417.6605,2382.1103,100.3912,41.6526,24.846,36
53,139,519.0164,683.0822,1704.7686,1485.7392,14.6656,21.6753,590.0654,2559.8008,9644.0322,1.2985,50.7396,558.7783,2549.2771,8668.9014,8.9817,0.0299,418.4559,2394.3577,100.4647,41.8931,24.9094,35
53,140,516.8092,683.4293,1698.0074,1498.0816,14.6123,21.6242,592.509,2537.2551,9657.6318,1.3003,50.3281,557.7395,2511.417,8658.1549,8.9278,0.0299,417.7792,2371.118,99.6381,41.9252,25.0539,34
53,141,517.2498,681.8626,1696.3575,1490.0246,14.591,21.6552,591.2002,2534.5991,9686.4392,1.3062,50.4942,553.5412,2550.3203,8619.7988,8.9715,0.03,415.3927,2381.8627,100.5143,41.8961,24.9673,33
53,142,517.4712,682.6838,1697.3233,1489.9303,14.5984,21.4897,589.548,2558.4844,9622.5293,1.2985,50.8001,559.7249,2537.5663,8664.0094,8.9538,0.0301,420.0964,2401.2526,99.663,41.9008,25.0004,32
53,143,521.658,683.0307,1691.3424,1503.6742,14.6793,21.6902,588.6379,2531.6166,9532.6117,1.3033,50.5783,559.2684,2529.8915,8663.1076,8.9368,0.0299,416.5037,2379.2032,99.2453,41.8447,24.897,31
53,144,517.8337,684.3278,1692.7247,1502.9978,14.4766,21.5878,591.5261,2539.1448,9669.1209,1.2966,50.494,558.6335,2524.8206,8687.5466,8.924,0.03,419.1671,2369.637,99.5998,41.6077,25.0918,30
53,145,520.2913,679.572,1691.2166,1494.9863,14.5722,21.6784,591.3123,2524.4011,9661.2458,1.2911,50.9549,557.0806,2548.6627,8665.2496,8.9882,0.0301,418.7032,2388.2038,100.1485,41.6934,25.0267,29
53,146,518.8541,686.633,1705.203,1493.7494,14.6071,21.5464,592.7662,2539.6934,9630.6682,1.2969,50.4099,559.6366,2538.9054,8723.9348,8.9048,0.0298,418.263,2404.6085,99.5655,41.6664,24.8669,28
53,147,517.2229,682.7672,1702.176,1496.2035,14.73,21.4477,591.0949,2544.8116,9622.3041,1.2846,50.3646,555.3607,2534.8651,8634.1815,9.0223,0.0301,417.6345,2369.539,100.1052,41.6382,25.0171,27
53,148,513.5554,685.2192,1699.4971,1493.8268,14.5038,21.4823,587.5894,2543.4546,9607.3375,1.3047,51.0544,557.3551,2543.009,8644.5211,9.0024,0.03,418.3316,2384.9092,100.0328,41.5345,24.9175,26
53,149,521.0085,678.6265,1701.5261,1487.4119,14.5294,21.4859,590.4166,2555.3957,9677.5647,1.2995,50.5724,557.0731,2538.1511,8715.2903,8.9999,0.0299,414.5364,2401.1565,100.55,41.8925,25.0266,25
53,150,517.6176,690.611,1690.363,1502.4173,14.6417,21.4068,593.1711,2548.4658,9665.2202,1.2995,50.7326,557.7544,2550.8146,8758.4556,8.944,0.0301,419.3142,2379.8914,100.3084,41.8113,25.0568,24
53,151,521.1568,685.5343,1686.6026,1503.3859,14.6761,21.673,587.9204,2551.7875,9696.4308,1.307,50.808,557.3397,2548.4223,8671.6667,9.0852,0.03,418.8246,2393.1255,101.0819,41.5645,25.1156,23
53,152,519.3441,686.3728,1693.7331,1501.3099,14.5822,21.6659,592.0302,2548.3964,9723.2,1.302,50.691,557.1839,2555.803,8763.182,8.9733,0.0298,420.0488,2392.0762,99.1688,41.7287,25.0242,22
53,153,520.106,684.2437,1696.929,1496.8422,14.7231,21.6292,593.4686,2565.3837,9667.0754,1.3005,50.7091,553.6645,2553.2979,8689.4723,9.0133,0.0301,420.6795,2380.0726,99.7421,41.5782,25.0774,21
53,154,520.2044,686.2428,1688.5428,1491.6018,14.6166,21.6499,594.1744,2566.5572,9700.9952,1.309,50.7591,556.6108,2562.9544,8695.7836,8.9844,0.0299,420.6183,2388.269,99.4066,41.9119,25.0727,20
53,155,519.9795,685.2538,1685.2687,1507.5167,14.6178,21.5143,589.2533,2561.5954,9669.2631,1.2951,51.0197,557.7899,2567.317,8808.2976,9.0601,0.03,418.9237,2395.1179,99.8561,41.8913,25.0129,19
53,156,520.6155,684.8882,1695.372,1491.2829,14.6386,21.5614,591.3767,2557.8304,9605.6556,1.2963,50.6482,560.2061,2556.1843,8662.5596,9.0591,0.0298,421.1849,2408.8864,100.6228,41.7398,25.2352,18
53,157,514.5738,687.4776,1704.0581,1506.5075,14.6009,21.6373,594.3977,2566.2501,9696.3339,1.3016,50.8569,559.2344,2554.1554,8745.4451,8.9842,0.0298,420.5831,2377.2222,99.8248,42.0051,25.1812,17
53,158,521.7248,690.4576,1705.563,1497.9252,14.6558,21.4625,595.2602,2550.5522,9730.7695,1.3028,50.6276,560.9122,2536.6978,8767.1801,9.0117,0.03,420.1376,2383.7218,100.1272,41.8727,25.144,16
53,159,519.9999,690.3998,1708.9399,1503.3326,14.6299,21.6548,594.1336,2565.9886,9732.7071,1.3038,51.1486,560.8656,2581.4849,8702.5379,8.9972,0.0299,420.614,2382.6522,99.4843,42.2651,25.0808,15
53,160,521.1586,691.3151,1711.9745,1502.9648,14.5651,21.5731,594.4588,2560.0678,9730.2473,1.3039,50.7335,557.3183,2556.6662,8704.8576,9.0517,0.03,421.143,2394.9784,99.8086,42.0921,24.9447,14
